categoria;subcategoria;prestacion;tipo_prestacion;fecha_ingreso;hora_ingreso;domicilio_comuna;domicilio_barrio;domiclio_calle;domicilio_altura;lat;lon;canal;genero;estado_del_contacto;fecha_cierre_contacto;hora_cierre_contacto
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;17:43:27;7;FLORES;VELAZQUEZ;3019;-34.6485256282984;-58.4570047662838;App BA 147;Masculino;Cerrado;22/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;11:43:02;7;PARQUE CHACABUCO;CURAPALIGUE;833;-34.6342729192768;-58.448296250058;App BA 147;Masculino;Cerrado;22/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;15:52:45;7;PARQUE CHACABUCO;VIEL;1439;-34.6335062280846;-58.4293649912956;App BA 147;Masculino;Cerrado;22/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;09:16:41;7;PARQUE CHACABUCO;PUAN;1605;-34.6394434485626;-58.4420433415277;App BA 147;Masculino;Cerrado;22/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;15:20:07;4;BARRACAS;LIBERTI, TOMAS;1203;-34.6317047440469;-58.3706623744292;App BA 147;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;14:32:35;4;NUEVA POMPEYA;MORENO, PERITO AV.;909;-34.649839363734;-58.4195061121027;App BA 147;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;17:01:26;4;PARQUE PATRICIOS;JUJUY AV.;1717;-34.6303123952371;-58.4009222729349;App BA 147;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;09:53:24;4;BARRACAS;HORNOS, GRAL.;1382;-34.6428414092294;-58.3753987401895;App BA 147;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;11:54:35;9;LINIERS;MOLINA;1412;-34.6545243490848;-58.5223392319058;App BA 147;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;14:50:34;10;VILLA REAL;PORCEL DE PERALTA, MANUEL;1272;-34.6232480931031;-58.5272749463695;App BA 147;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;09:31:08;10;VILLA REAL;MARTINEZ, JUAN ESTEBAN;2077;-34.6202941801607;-58.51786837329;App BA 147;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;16:29:55;10;MONTE CASTRO;CORTINA;1892;-34.6236924437881;-58.5205749140954;App BA 147;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;16:35:53;10;VILLA REAL;IRIGOYEN;2573;-34.6181155792449;-58.5297192483871;App BA 147;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;13:36:26;10;FLORESTA;YERBAL;3924;-34.6330173783283;-58.4823965878531;App BA 147;Masculino;Cerrado;22/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;08:36:58;10;FLORESTA;BAHIA BLANCA;1209;-34.6225517991407;-58.4873183563797;App BA 147;Masculino;Cerrado;22/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;13:38:14;10;VILLA LURO;CORRO, MIGUEL C. DEL, CANONIGO AV.;258;-34.6349809429099;-58.4960080241873;App BA 147;Masculino;Cerrado;24/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;12:29:28;1;SAN TELMO;BRASIL;476;-34.625478607166;-58.3721551623739;App BA 147;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;15:48:24;1;SAN NICOLAS;CORRIENTES AV.;1630;-34.604337090178;-58.3898676585506;App BA 147;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;19:56:14;1;RETIRO;PARERA;3;-34.5923218957803;-58.3869447016491;App BA 147;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;11:43:00;3;SAN CRISTOBAL;COCHABAMBA;3121;-34.6261551825402;-58.409259243429;App BA 147;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;10:19:31;3;SAN CRISTOBAL;CALVO, CARLOS;2666;-34.621145208869;-58.4024575615252;App BA 147;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;11:05:35;3;SAN CRISTOBAL;ALBERTI;1138;-34.6226192757963;-58.4004973616197;App BA 147;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;14:17:54;3;BALVANERA;RINCON;297;-34.6127901773993;-58.3962021528089;App BA 147;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;11:07:13;3;BALVANERA;VIAMONTE;2790;-34.6008428331586;-58.405508033153;App BA 147;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;08:45:54;5;ALMAGRO;LINIERS VIRREY;115;-34.612088633616;-58.4152905715412;App BA 147;Masculino;Cerrado;22/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;13:50:03;5;ALMAGRO;CORRIENTES AV.;4125;-34.6028987394623;-58.4228573347559;App BA 147;Masculino;Cerrado;22/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;09:47:49;5;ALMAGRO;SPEGAZZINI CARLOS;478;-34.6189326504529;-58.4263675149669;App BA 147;Masculino;Cerrado;22/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;20:44:16;15;PARQUE CHAS;ALTOLAGUIRRE;1542;-34.5856289848119;-58.4840896043844;App BA 147;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;22:19:14;15;AGRONOMIA;SOLANO LOPEZ, F., MARISCAL;2315;-34.5894619000275;-58.4891410040175;App BA 147;Masculino;Cerrado;23/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;17:17:37;12;SAAVEDRA;SAN ISIDRO LABRADOR AV.;4777;-34.5410635443299;-58.4746344063866;App BA 147;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;15:19:09;12;COGHLAN;QUESADA;3758;-34.5616006459176;-58.4768473396851;App BA 147;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;12:11:47;12;SAAVEDRA;VILELA;3767;-34.5513992778;-58.4834899787519;App BA 147;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;09:35:15;12;VILLA PUEYRREDON;LOPEZ, CARLOS ANTONIO;2855;-34.585076119454;-58.5025131109133;App BA 147;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;10:28:50;12;VILLA URQUIZA;CATRIEL;3556;-34.5680590125903;-58.5042094367449;App BA 147;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;15:15:27;12;VILLA URQUIZA;CULLEN;5319;-34.5742590762238;-58.4904742293305;App BA 147;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;13:33:50;12;VILLA URQUIZA;MENDOZA;4137;-34.5710470675901;-58.4743157609842;App BA 147;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;17:39:11;11;VILLA DEVOTO;ALLENDE;3841;-34.60632119838;-58.5191159979585;App BA 147;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;11:32:48;11;VILLA DEVOTO;GRIVEO;3331;-34.5881574945965;-58.5096382916576;App BA 147;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;08:46:09;11;VILLA DEVOTO;NUEVA YORK;4936;-34.6071751682636;-58.5229435485225;App BA 147;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;21:24:07;11;VILLA DEVOTO;NOGOYA;5278;-34.6193765124688;-58.517429454952;App BA 147;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;18:56:52;11;VILLA GRAL. MITRE;CAMARONES;2650;-34.6107882765844;-58.4774463501053;App BA 147;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;16:46:47;11;VILLA DEL PARQUE;LEON, BERNARDO DE;2338;-34.6051322237744;-58.4748048240629;App BA 147;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;09:28:47;11;VILLA DEL PARQUE;TERRADA;2660;-34.6046744470947;-58.4854172894316;App BA 147;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;09:36:01;11;VILLA DEL PARQUE;LOZANO, PEDRO;3031;-34.6000043064701;-58.4930632142627;App BA 147;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;16:47:00;11;VILLA SANTA RITA;GONZALEZ, JOAQUIN V.;901;-34.6239614357378;-58.4834880294196;GCS Web;Masculino;Cerrado;22/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;08:44:35;11;VILLA SANTA RITA;BELAUSTEGUI, LUIS, DR.;3651;-34.6215103291512;-58.4858167100779;GCS Web;Masculino;Cerrado;27/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;13:01:37;11;VILLA SANTA RITA;ANDALUCIA;3474;-34.6183357500391;-58.4848893299618;GCS Web;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;20:49:25;11;VILLA DEVOTO;ASUNCION;4379;-34.6033091133492;-58.5151539980227;GCS Web;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;13:01:02;11;VILLA DEL PARQUE;ARREGUI;3239;-34.6081023419176;-58.4904342022697;GCS Web;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;13:42:11;11;VILLA DEL PARQUE;TINOGASTA;2953;-34.5986790799334;-58.492643219909;GCS Web;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;00:01:38;11;VILLA DEL PARQUE;LOZANO, PEDRO;2982;-34.5996538797411;-58.4923179196104;GCS Web;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;09:32:51;15;VILLA CRESPO;LERMA;411;-34.5948497518011;-58.4313227800104;GCS Web;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;08:49:05;15;VILLA CRESPO;RAMIREZ DE VELASCO, JUAN;709;-34.5964302125122;-58.438450235981;GCS Web;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;23:25:34;15;VILLA CRESPO;VERA;605;-34.597962000932;-58.4386190214138;GCS Web;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;17:39:01;15;AGRONOMIA;GUTENBERG;2943;-34.5934077608705;-58.4967193030566;GCS Web;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;17:25:49;15;VILLA ORTUZAR;CHARLONE;1312;-34.5807941394749;-58.4609076197776;GCS Web;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;16:20:57;15;PATERNAL;AÑASCO;2278;-34.5995114267061;-58.4581383290488;GCS Web;Masculino;Cerrado;24/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;13:24:38;5;BOEDO;CASTRO;1079;-34.6257788217775;-58.4203686922846;GCS Web;Masculino;Cerrado;22/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;09:59:32;5;BOEDO;MAZA;1233;-34.6258716452859;-58.4147152195517;GCS Web;Masculino;Cerrado;22/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;18:27:46;5;BOEDO;TARIJA;3915;-34.6292817758156;-58.4199340125369;GCS Web;Masculino;Cerrado;22/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;19:17:34;5;ALMAGRO;YRIGOYEN, HIPOLITO AV.;4071;-34.6147365594838;-58.4239462976586;GCS Web;Masculino;Cerrado;22/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;10:28:55;5;ALMAGRO;RIVADAVIA AV.;4411;-34.6144069602886;-58.4278795789406;GCS Web;Masculino;Cerrado;22/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;10:45:33;5;ALMAGRO;RIVADAVIA AV.;4411;-34.6144069602886;-58.4278795789406;GCS Web;Masculino;Cerrado;22/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;10:37:32;5;ALMAGRO;RIVADAVIA AV.;4411;-34.6144069602886;-58.4278795789406;GCS Web;Masculino;Cerrado;22/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;16:31:50;5;ALMAGRO;COLOMBRES;532;-34.6190386186033;-58.4181622838091;GCS Web;Masculino;Cerrado;22/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;13:40:08;5;ALMAGRO;ACUÑA DE FIGUEROA, FRANCISCO;855;-34.6010327459125;-58.4222382451764;GCS Web;Masculino;Cerrado;23/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;23:07:55;5;ALMAGRO;BILLINGHURST;692;-34.6019001162656;-58.4154028971884;GCS Web;Masculino;Cerrado;22/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;13:06:12;1;RETIRO;URUGUAY;1133;-34.5953982239363;-58.3871589102467;GCS Web;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;10:22:18;1;SAN NICOLAS;LAVALLE;1535;-34.6028803412206;-58.388483879771;GCS Web;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;20:47:51;1;SAN NICOLAS;SARMIENTO;1750;-34.6056351316703;-58.3915748417339;GCS Web;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;09:35:22;13;BELGRANO;LORETO, VIRREY;1506;-34.5624805629836;-58.4429708722642;GCS Web;Masculino;Cerrado;02/09/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;13:03:21;4;PARQUE PATRICIOS;SALCEDO;2660;-34.6312089684338;-58.4015992176042;GCS Web;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;10:31:05;4;BARRACAS;FINOCHIETTO ENRIQUE DR.;982;-34.6303890970327;-58.3782019771856;GCS Web;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;19:05:46;4;NUEVA POMPEYA;CHICLANA AV.;4008;-34.6406660254208;-58.4199512388651;GCS Web;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;06:19:44;4;PARQUE PATRICIOS;SANTA CRUZ;284;-34.6382003189843;-58.3926058033753;GCS Web;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;15:12:46;10;VILLA REAL;LOPE DE VEGA AV.;2614;-34.6177011495754;-58.5203410847044;GCS Web;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;13:43:54;10;MONTE CASTRO;SANTO TOME;5734;-34.6255060850071;-58.5188893330029;GCS Web;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;17:08:47;10;VERSALLES;ARREGUI AV.;6485;-34.6278968982237;-58.5243620305221;GCS Web;Masculino;Cerrado;22/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;14:53:07;3;BALVANERA;YRIGOYEN, HIPOLITO;2275;-34.6107267967766;-58.3984890529708;GCS Web;Masculino;Cerrado;20/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;09:21:56;9;LINIERS;LEGUIZAMON, MARTINIANO;1042;-34.648935101766;-58.5133077102844;GCS Web;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;13:04:10;9;MATADEROS;CARHUE;2110;-34.6603928559955;-58.5106317444775;GCS Web;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;12:18:13;9;MATADEROS;PILAR;1820;-34.6564890946966;-58.5060046979883;GCS Web;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;14:27:39;9;MATADEROS;ZELADA;6784;-34.6544232681396;-58.5114748599284;GCS Web;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;07:59:09;9;PARQUE AVELLANEDA;BONIFACIO, JOSE;3839;-34.6379781689747;-58.4782192180208;GCS Web;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;15:57:27;9;LINIERS;LOS RECUERDOS;360;-34.6432598239765;-58.5241518316151;GCS Web;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;11:16:21;9;PARQUE AVELLANEDA;EL TALA;1587;-34.6481869644323;-58.4656405548671;GCS Web;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;12:04:09;9;PARQUE AVELLANEDA;ACOSTA, MARIANO AV.;1251;-34.6442109640975;-58.4694549592283;GCS Web;Masculino;Cerrado;21/08/2021;00:00:00
LIMPIEZA Y RECOLECCIÓN;RESIDUOS VOLUMINOSOS;RETIRO DE ESCOMBROS / RESTOS DE OBRA;Servicio;19/08/2021;14:20:08;9;PARQUE AVELLANEDA;LAGUNA;1124;-34.6446653021154;-58.473357311863;GCS Web;Masculino;Cerrado;24/08/2021;00:00:00
